id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1137396,"100m2+terrasse. Bright, super nice.",6238937,Philippe,,Schaerbeek,50.87581,4.38433,Entire home/apt,66,28,0,,,1,0
1139182,Bel Appartement à Flagey Ixelles,6248468,Ana,,Ixelles,50.8272,4.37003,Entire home/apt,73,2,36,2019-11-17,0.45,1,344
1139203,Room Near EU Institutions & NATO,1617667,Anne,,Schaerbeek,50.8619,4.39376,Private room,45,4,3,2014-02-21,0.04,2,78
1139899,studio ensoleillé sud Bruxelles/quartier vert,6251871,Yves,,Forest,50.80643,4.31816,Entire home/apt,39,90,10,2019-10-31,0.13,2,275
1145911,"123 sqm., 2 bedroom Flat, City Centre,by the Opera",871030,ApartmentsApart,,Bruxelles,50.84796,4.35299,Entire home/apt,145,1,87,2019-10-29,1.19,48,320
1146022,"Elegant Flat, 2 Bedrooms, rue A. Dansaert",871030,ApartmentsApart,,Bruxelles,50.84891,4.34653,Entire home/apt,150,2,7,2018-06-29,0.10,48,350
1146560,Friendly co-living space in Brussels,210378,Nadia,,Forest,50.82411,4.32966,Private room,38,2,33,2019-10-20,0.67,1,322
1149812,Magnificent House with garden,6302808,Elina,,Ixelles,50.82306,4.37651,Entire home/apt,190,3,9,2019-06-26,0.11,1,47
1155898,sud Bruxelles - studio long séjour,6251871,Yves,,Forest,50.8062,4.31988,Entire home/apt,39,92,2,2016-10-17,0.03,2,301
1156577,Nice duplex with garden in Brussels,6337071,Marco,,Molenbeek-Saint-Jean,50.86533,4.33632,Entire home/apt,65,5,2,2018-04-26,0.03,1,0
1165062,1Bedroom by the Grand Place& Opera!,871030,ApartmentsApart,,Bruxelles,50.84993,4.35195,Entire home/apt,86,1,44,2019-07-29,0.76,48,317
1165927,SPLENDID LUX&COSY ROOM,2912330,Astrid,,Saint-Gilles,50.82387,4.34795,Entire home/apt,60,2,50,2018-10-31,0.65,1,327
1178801,"quiet and charming room, 2sd floor",5277485,Martine,,Woluwe-Saint-Lambert,50.84695,4.43313,Private room,35,30,9,2018-06-21,0.12,2,0
1179465,Chic & Localisation. For Business flex term stays.,1638702,Janete,,Ixelles,50.82835,4.36962,Entire home/apt,47,28,32,2019-07-31,0.41,1,167
1182708,Quiet duplex on leafy street,1185087,Aimee,,Ixelles,50.82723,4.36766,Entire home/apt,95,18,1,2013-07-01,0.01,1,356
1184497,Grand Place Central Station Waouw!,6478789,Laurent,,Bruxelles,50.84534,4.35837,Entire home/apt,67,180,50,2019-08-03,0.66,1,141
1184573,"Appartement ""Lisa"" - Gare du Midi",433586,Kristella/Francesco,,Anderlecht,50.83941,4.33669,Entire home/apt,70,1,71,2019-10-04,1.10,16,342
1184619,Duplex apartment,433586,Kristella/Francesco,,Anderlecht,50.83916,4.33556,Entire home/apt,90,1,184,2019-11-03,2.48,16,345
1188066,Loft near place flagey,6461047,Aflalo,,Etterbeek,50.83113,4.38107,Entire home/apt,69,3,13,2019-05-06,0.19,1,291
1192448,Big family 3 - Luxe,433586,Kristella/Francesco,,Anderlecht,50.83883,4.33555,Entire home/apt,195,1,24,2019-10-25,0.33,16,356
1192753,Stylish Air-conditioned  StudioSuite Grand Place 2,5932843,Hans,,Bruxelles,50.84996,4.3544,Entire home/apt,135,3,44,2019-11-07,1.41,4,351
1197083,"Beautiful flat, central location",6540102,Liam,,Saint-Gilles,50.82558,4.35334,Entire home/apt,95,4,136,2019-09-02,1.73,2,67
1200538,Paris theme Apt-Brussels Midi Station & Center,433586,Kristella/Francesco,,Anderlecht,50.84101,4.33525,Entire home/apt,79,1,100,2019-08-03,1.35,16,348
1201840,studio2 centre bruxelles,6565003,Karren/ Sem,,Saint-Gilles,50.83212,4.35417,Entire home/apt,95,4,25,2019-09-29,0.37,7,357
1202929,Large double in beautiful house,6570614,Aline,,Schaerbeek,50.87053,4.37626,Private room,57,2,21,2019-04-30,0.28,2,157
1209165,Brussels Luxurious Duplex w terrace,1298385,Nicholas,,Ixelles,50.83129,4.37802,Entire home/apt,140,3,9,2019-11-04,0.12,2,356
1212814,DIXMUDE 27,6620396,Louis,,Bruxelles,50.85693,4.34672,Entire home/apt,120,2,36,2019-11-10,0.67,1,350
1214821,Morton Place Luxury Coliving,6630915,Tanya,,Saint-Gilles,50.82856,4.35287,Private room,30,150,0,,,3,244
1216639,Bright studio near Central Station,995442,Julien,,Bruxelles,50.84935,4.36667,Entire home/apt,45,1,94,2019-11-17,1.40,13,313
1219488,Private Studio  Apartment,2135796,Toney,,Etterbeek,50.83583,4.38979,Entire home/apt,49,1,32,2018-09-28,0.91,1,322
1228017,Family Cosy New apartment in connected area,824495,Fran - Fatmir,,Anderlecht,50.84606,4.31468,Entire home/apt,65,4,5,2019-10-14,0.77,1,142
1237447,Grand Place Apart,1764707,Marcelo,,Bruxelles,50.84664,4.35585,Entire home/apt,100,2,380,2019-11-17,4.90,3,321
1241357,Residence by the Opera House !,871030,ApartmentsApart,,Bruxelles,50.84809,4.3536,Entire home/apt,150,2,137,2019-11-12,1.84,48,323
1241604,Cosy room in city center close to Grand Place!,6767876,Jan,,Bruxelles,50.85481,4.35308,Private room,40,2,94,2019-10-20,1.58,2,92
1255845,Joli appart terrasse ,6840814,Anne-Aymone,,Saint-Gilles,50.82546,4.34024,Entire home/apt,55,5,73,2019-05-10,0.99,1,317
1265251,"Arty House ""Luciano""  Brussels Centre",2570123,Jean-Lucien,,Bruxelles,50.84528,4.34525,Entire home/apt,35,91,21,2019-10-13,0.40,3,321
1281585,Easy Access to anywhere in Brussels,6973611,Fiona (Hsiao-Fang),,Etterbeek,50.8302,4.3977,Private room,32,5,86,2019-11-10,1.26,2,78
1282520,Near Metro Station Thieffry -  Line 5,6973611,Fiona (Hsiao-Fang),,Etterbeek,50.8305,4.39658,Private room,32,5,20,2019-09-30,0.39,2,77
1287059,"Luxury Appart BXL,2 rooms/4persons",5809018,Virginie,,Uccle,50.7937,4.35327,Entire home/apt,70,2,3,2018-01-03,0.04,1,0
1291276,Lovely room Louise / Flagey,2986225,Gwen,,Bruxelles,50.82797,4.36417,Private room,37,1,189,2019-03-22,2.47,1,19
1300465,City house near downtown Brussels,3277945,Elodie,,Schaerbeek,50.85938,4.38396,Entire home/apt,100,4,21,2019-08-17,0.32,1,171
1316203,Bright & New apt in E.U. district,876633,Nicolas,,Etterbeek,50.83899,4.38186,Entire home/apt,65,6,51,2019-11-02,0.68,13,210
1322759,"Beautiful appartment, 3 bedrooms, garden.",7180341,Cécile,,Forest,50.81761,4.34477,Entire home/apt,88,5,25,2019-08-18,0.32,1,173
1323374,Modern & cozy penthouse in centre,995442,Julien,,Bruxelles,50.84821,4.36622,Entire home/apt,100,3,79,2019-10-03,1.45,13,149
1341985,Garden Brussels Centre,3845557,Remco,,Ixelles,50.83295,4.36559,Entire home/apt,80,2,43,2017-05-28,0.56,1,0
1342949,Cosy Studio in Brussels Center,4645292,Flo,,Saint-Gilles,50.83076,4.3572,Entire home/apt,70,2,4,2017-10-17,0.08,1,0
1353843,Av. Louise Superb 120m² Garden Flat,7345304,Romain,,Saint-Gilles,50.83194,4.35456,Entire home/apt,120,6,28,2019-11-01,0.38,1,196
1358751,Friendly bedroom-place St Boniface ‼️,7374840,Sabine,,Ixelles,50.836,4.36439,Private room,42,1,164,2019-11-16,2.41,4,19
1359945,appart coloré familial + terrasse bruxelles centre,7381467,Marie,,Bruxelles,50.84441,4.3395,Entire home/apt,98,3,15,2019-11-03,0.22,1,232
1359977,A countryside air close frome EU,6672146,Laetitia,,Etterbeek,50.83235,4.38789,Private room,45,100,6,2016-01-02,0.12,1,161
1360699,"Duplex suite under the roof, 2 bedrooms",5672846,Josefina,,Forest,50.82174,4.32854,Private room,62,2,66,2019-09-08,0.90,1,280
1372920,"Ixelles/EU Beautiful, Peaceful Flat",1831465,Emily,,Ixelles,50.83308,4.37452,Entire home/apt,555,3,17,2016-06-16,0.22,1,89
1385171,Appartement in Ixelles,7495983,Elena,,Ixelles,50.83096,4.36915,Entire home/apt,70,25,4,2017-04-27,0.08,1,0
1391022,UN JARDIN EN VILLE - ST GILLES,7461135,Marianne & Luc,,Saint-Gilles,50.82629,4.34995,Entire home/apt,90,2,8,2017-02-18,0.10,1,224
1391608,Bed and Bike Brussels (room 1),7141707,Virginie & Laurent,,Bruxelles,50.85344,4.34534,Private room,59,2,352,2019-11-10,4.61,4,350
1406200,Charming duplex 2 BR with Parking,7586870,Florence & François,,Ixelles,50.83304,4.36457,Entire home/apt,125,4,0,,,1,0
1415158,"Center, spacious, quiet street 1-8p",7563348,Ataur,,Bruxelles,50.8526,4.3515,Entire home/apt,120,2,288,2019-11-11,4.13,2,137
1443326,Proximité Atomium - 2 chambres,4198807,Olivier,,Bruxelles,50.87519,4.34229,Entire home/apt,90,2,62,2015-12-23,0.82,1,140
1459052,Cosy and comfortable apartement,7821832,Emmanuel,,Etterbeek,50.83047,4.38846,Entire home/apt,50,5,106,2019-10-27,1.38,1,285
1463998,Nice appartement in Saint-Gilles ,7844023,Septembre,,Saint-Gilles,50.82432,4.34321,Entire home/apt,40,4,0,,,1,0
1476986,Bed and Bike Brussels (room 2),7141707,Virginie & Laurent,,Bruxelles,50.85408,4.34548,Private room,59,2,300,2019-11-06,4.12,4,323
1481225,Luminous loft at St Catherine,7925172,Elisabeth,,Bruxelles,50.85236,4.34532,Entire home/apt,120,2,73,2019-11-04,2.08,1,248
1488688,Bed and Breakfast Atomium  Brussels Expo,7885779,Fabienne,,Bruxelles,50.90101,4.33669,Private room,115,1,21,2019-06-28,0.34,1,322
1498353,Beautiful Bright Room (Saint-Gilles / Ixelles),4903018,Shoghi,,Forest,50.82051,4.35139,Private room,35,15,7,2019-10-03,0.13,5,291
1498732,Appartement cosy place Wiener à Bruxelles (1170),1839139,Ai Lan,,Watermael-Boitsfort,50.79644,4.41758,Entire home/apt,45,2,18,2019-01-31,1.20,2,0
1501400,Independent room with bathroom in trendy Flagey,2448849,Delphine & Daniele,,Ixelles,50.83031,4.37169,Private room,60,1,49,2019-11-03,0.66,1,328
1513672,Karibu! Cosy 70m² furnished apartment.,8082639,Phil,,Etterbeek,50.83249,4.39875,Entire home/apt,62,4,11,2019-07-21,0.19,2,365
1525149,tres bel appartement 2 chambres,8137554,Sylvestre,,Saint-Gilles,50.83206,4.3443,Entire home/apt,49,3,61,2019-11-12,1.16,1,335
1541871,PRIVATE BATHROOM -Amazing view,3472841,Virginie,,Ixelles,50.81545,4.36857,Private room,45,2,150,2019-09-14,1.98,2,314
1542284,From Brussels with loft...,8220412,Jan,,Bruxelles,50.84206,4.34183,Entire home/apt,100,2,18,2015-12-01,0.24,1,322
1548882,Brand new apt next  EU district,8182936,Xavi,,Saint-Josse-ten-Noode,50.84965,4.36981,Entire home/apt,70,5,66,2019-11-15,0.88,1,335
1549749,Appt de Charme Coeur de Bruxelles,8255423,Frédéric,,Bruxelles,50.85604,4.35305,Entire home/apt,80,2,163,2019-10-19,2.21,1,320
1591834,Flagey: stunning view from bright and spacious 2BR,7975542,Monica,,Ixelles,50.82845,4.37074,Entire home/apt,119,91,136,2019-10-31,1.80,1,167
1599393,Appartement cosy Woluwé-St-Lambert,8123156,Maria,,Woluwe-Saint-Lambert,50.84877,4.435,Entire home/apt,40,3,6,2018-07-29,0.14,1,109
1608900,150m2 ARTIST DUPLEX / 3 BEDROOMS,8450324,Laurence,,Etterbeek,50.83377,4.39265,Entire home/apt,95,6,31,2019-07-28,0.42,1,326
1631767,"studio brussels
1 month=28% disc",8669957,Yves,,Bruxelles,50.85851,4.35014,Entire home/apt,37,15,19,2019-10-28,0.26,1,316
1658743,"Grand Place Residence, Bruksela!",871030,ApartmentsApart,,Bruxelles,50.8476,4.35249,Entire home/apt,150,2,91,2019-10-06,1.26,48,344
1659302,"Charming small studio, Grand Place",7563348,Ataur,,Bruxelles,50.85323,4.35147,Entire home/apt,29,2,257,2019-11-08,3.46,2,46
1663116,Flat of 90m² with a terrasse 20m² + Carpark,8811019,Renaud,,Schaerbeek,50.85676,4.39396,Entire home/apt,99,7,19,2019-09-21,0.27,1,352
1685608,Nice and cosy Flat in Brussels,5668312,Mehdi,,Etterbeek,50.82706,4.38583,Entire home/apt,49,1,19,2014-03-03,0.26,1,123
1696751,Triplex authentique au coeur de BXL,6099302,Celine,,Schaerbeek,50.853,4.38068,Entire home/apt,90,23,4,2017-09-24,0.06,2,0
1700743,Superb 180m2 Duplex (Uccle/Ixelles),8980456,Matthieu,,Uccle,50.81529,4.35796,Entire home/apt,99,170,47,2018-03-07,0.63,1,365
1702608,Room with private bathroom BXL,3489240,Marine & Brigitte,,Evere,50.87285,4.39758,Private room,60,1,16,2019-09-27,0.29,1,262
1727972,Large room in cosy apartment,9105742,Roman,,Saint-Gilles,50.82172,4.34351,Private room,40,2,9,2017-06-16,0.17,2,0
1736828,CONFORT STYLE AND LIGHT,3538185,Virginie,,Forest,50.81666,4.33804,Entire home/apt,40,27,34,2019-09-29,0.47,2,92
1743213,Spacieux studio + Jardin,9177218,Jean-François,,Saint-Gilles,50.83097,4.34079,Entire home/apt,50,2,163,2019-09-23,2.20,1,303
1744313,Les 7 Bonniers - Spacious appartment 75sqm,9182101,Lionel,,Uccle,50.81427,4.33829,Entire home/apt,59,1,106,2018-02-07,1.43,1,0
1748384,Room under the roof street side,9200458,Micheline,,Ixelles,50.81956,4.3837,Private room,50,1,14,2019-09-09,0.24,2,236
1770977,Bright duplex 2BR flat near EU & VUB,995442,Julien,,Etterbeek,50.83347,4.40376,Entire home/apt,110,3,73,2019-11-03,1.08,13,338
1790253,First class apartment Louise,3047800,Jimmy,,Ixelles,50.83386,4.35786,Entire home/apt,295,3,40,2019-10-13,0.56,1,350
1790914,150m2 appartment Brussels centre,9396453,Ingrid,,Schaerbeek,50.86123,4.38139,Entire home/apt,115,3,27,2019-11-02,0.38,7,338
1803745,3 Bedroom Flat in the City Centre,871030,ApartmentsApart,,Bruxelles,50.85043,4.34752,Entire home/apt,190,1,39,2019-09-22,0.59,48,0
1804342,Ideal location and comfortable | Livourne,1569736,Jennifer & Ze Team,,Bruxelles,50.82721,4.36331,Entire home/apt,57,30,2,2017-07-08,0.06,3,202
1805616,Européenne commission district chambre privée/sdb,8454365,Maxim,,Etterbeek,50.83702,4.38974,Private room,55,3,20,2019-10-31,0.32,1,348
1842688,RED Cosy carpets @Louise/SABLON,9628959,Alin,,Saint-Gilles,50.83422,4.35357,Private room,46,1,465,2019-11-16,6.34,10,18
1842707,Luxurious & design flat in Brussels,9558329,Devillers,,Molenbeek-Saint-Jean,50.8653,4.3393,Entire home/apt,51,1,1,2013-11-18,0.01,1,0
1852275,room under the roof garden side,9200458,Micheline,,Ixelles,50.82053,4.385,Private room,50,1,22,2019-11-05,0.36,2,249
1865403,"Noisy, cozy flat EU AREA",4324902,Sara And Michael,,Bruxelles,50.84973,4.37972,Entire home/apt,65,1,341,2019-11-03,4.66,3,328
1866754,3 bedrooms duplex with terrace,4029625,Marco,,Bruxelles,50.8513,4.34351,Entire home/apt,125,2,116,2019-11-04,1.62,1,60
1871520,NEW Luxury Apart Chatelain / Louise (8 min to EC),5575455,Nick,,Ixelles,50.8246,4.36467,Entire home/apt,75,7,6,2019-10-22,0.08,2,351
1874899,Trendy Sainte Catherine Appartment,3997312,Vince & Tuuli,,Bruxelles,50.85225,4.3461,Entire home/apt,62,1,167,2019-11-01,2.34,1,1
1879589,Le petit Manhattan (EU/Center Area) (270° View),9626884,Martin,,Schaerbeek,50.85233,4.38402,Entire home/apt,145,2,175,2019-11-03,2.44,8,81
1883716,Beautiful appartment close to EU,9616060,Phyl,,Schaerbeek,50.85132,4.39715,Entire home/apt,89,3,3,2014-04-21,0.04,1,0
1884285,Smartflats Châtelain - Terrace - 2Bed - Châtelain,2792958,Alex,,Ixelles,50.8232,4.3584,Entire home/apt,89,1,79,2018-11-24,1.29,73,0
1886373,Trendy Apartment French Style,9528755,Alessia,,Ixelles,50.82583,4.36884,Entire home/apt,70,90,1,2016-01-02,0.02,1,246
1888200,Space and comfort near the Expo,3124574,Matilda,,Bruxelles,50.89225,4.3696,Entire home/apt,79,2,76,2019-10-28,1.06,1,354
1889208,Entre Mérode et Montgomery,9825109,Laurent,,Etterbeek,50.83931,4.40151,Entire home/apt,110,30,12,2019-09-30,0.18,1,252
1891066,Studio City Center (Dansaert) 60m2,8751695,Louis,,Bruxelles,50.84978,4.34555,Entire home/apt,50,3,85,2019-10-26,1.28,1,0
1892579,"Uccle, best area, charming house",9837706,Dominique,,Uccle,50.81455,4.36181,Entire home/apt,50,3,61,2019-10-21,0.85,1,130
1896021,"A stylish, luxurious loft apartment",9850704,Xenia,,Bruxelles,50.85709,4.34889,Entire home/apt,110,3,59,2019-10-31,0.81,1,202
1896031,120m2 APT with garden view bedroom,9156558,Haein,,Saint-Gilles,50.82774,4.35521,Entire home/apt,65,3,2,2015-12-27,0.03,1,0
1899031,Beautiful flat @center by Japanese,6214875,Tomo,,Bruxelles,50.84886,4.34849,Entire home/apt,59,6,28,2016-09-18,0.39,1,0
1899655,Sunny apartment near city centre,3876104,Marco & Sabrina,,Etterbeek,50.83869,4.38238,Private room,681,14,147,2018-03-23,2.19,1,338
1908140,Bright & spacious family apartment,9902444,"Laszlo, Isabelle And Tibor",,Saint-Gilles,50.83234,4.35004,Entire home/apt,80,2,10,2019-08-11,0.14,1,0
1911703,"The Cambre House, 375m2 pour vous !",9918617,Alexandra,,Ixelles,50.82305,4.37342,Entire home/apt,250,3,39,2019-11-05,0.55,1,194
1912656,cosy duplex in the center ,7416044,Daniele,,Bruxelles,50.84068,4.34405,Entire home/apt,55,2,6,2016-08-17,0.08,1,0
1933921,Appartement au calme et bien situé!,5323051,Marine,,Woluwe-Saint-Lambert,50.84116,4.41374,Entire home/apt,75,4,9,2019-03-22,0.20,1,318
1934863,"Chambre à louer,courte durée.",10012530,Chloé,,Schaerbeek,50.85845,4.37659,Private room,25,1,23,2017-05-01,0.48,1,0
1938833,3 room house with garden!,10030076,Nicolas,,Uccle,50.80291,4.33666,Entire home/apt,110,2,13,2019-11-04,0.19,1,282
1942214,Nice flat in a cool neighbourhood,5660668,Loïc,,Saint-Gilles,50.82503,4.34071,Entire home/apt,95,1,4,2016-11-14,0.08,1,0
1945739,Cosy triplex in Brussels,10064480,Mali,,Saint-Gilles,50.82465,4.34434,Entire home/apt,25,1,312,2019-11-10,4.32,1,226
1951839,Lovely Apartment in Brussels City,10092477,Nicolas,,Saint-Josse-ten-Noode,50.84853,4.37196,Entire home/apt,65,2,186,2019-11-01,2.56,4,0
1953021,AMAZING LOFT IN THE CENTER,10096962,Benjamin,,Bruxelles,50.85305,4.3422,Entire home/apt,140,1,61,2019-11-11,1.36,1,341
1982347,Flat (grand place) - medium and long term rent,10229012,Wim,,Bruxelles,50.84779,4.35664,Entire home/apt,70,30,193,2019-08-31,2.67,1,296
1994919,Apartment with garden,10282358,Yves,,Bruxelles,50.80991,4.385,Entire home/apt,75,2,18,2016-02-01,0.25,1,0
1996549,Green Living Brussels,5827462,Bettina,,Anderlecht,50.83335,4.32573,Private room,33,3,132,2018-09-11,1.84,2,14
2004537,Heart city center modern located flat,10320461,Axelle,,Bruxelles,50.84979,4.34687,Entire home/apt,55,2,378,2019-11-13,5.27,2,280
2010179,A house in Brussels : the duplex,6099302,Celine,,Schaerbeek,50.85332,4.38262,Entire home/apt,75,28,25,2017-11-30,0.36,2,262
2025802,Furnished loft in Brussels City,10092477,Nicolas,,Saint-Josse-ten-Noode,50.84965,4.37248,Entire home/apt,65,2,190,2019-10-24,2.75,4,0
2035066,Maison d'hôtes « Brussels Expo » à 100 mètres du métro et gare.,10445172,Ayse,,Bruxelles,50.87712,4.35005,Private room,55,2,17,2019-10-12,0.46,1,364
2041563,Cute room near Etangs d'Ixelles,10470222,Maud,,Ixelles,50.82161,4.37717,Private room,35,1,43,2019-07-07,0.60,3,22
2044409,Little house in a backyard,10483074,Michael,,Etterbeek,50.8308,4.38705,Private room,36,1,85,2019-11-03,1.18,1,66
2048129,"Chambre  ""parc"" maison Bruxelles",10499257,Janine,,Schaerbeek,50.86099,4.38222,Private room,50,15,7,2016-12-23,0.11,3,354
2055966,Friendly bedroom-place St Boniface,7374840,Sabine,,Ixelles,50.83426,4.36508,Private room,39,1,63,2019-11-03,1.29,4,232
2069617,Charming flat in Flagey - Ixelles  ,10583262,Anne Laure,,Ixelles,50.82547,4.36905,Entire home/apt,82,2,5,2014-08-18,0.08,2,0
2070046,Truly charming downtown studio | Poincaré 1,1569736,Jennifer & Ze Team,,Anderlecht,50.84592,4.33704,Entire home/apt,70,92,0,,,3,363
2070204,Truly charming downtown studio | Poincaré 2,1569736,Jennifer & Ze Team,,Anderlecht,50.84586,4.33721,Entire home/apt,70,92,2,2015-05-28,0.04,3,363
2075949,superb central loft-apartment,3488391,Walter,,Bruxelles,50.85259,4.35129,Entire home/apt,59,1,456,2019-11-03,6.35,1,129
2076977,"Calm, Charming apartment (Louise)",10613945,Azmi,,Saint-Gilles,50.83255,4.35131,Entire home/apt,130,3,10,2018-01-03,0.23,1,0
2077215,A big flat next to the E.U quarter ,10615169,Sophie,,Ixelles,50.83439,4.36879,Entire home/apt,40,2,8,2016-09-01,0.15,1,0
2085077,Spacious apartment in Saint-Gilles :),10648678,Gaga & Mako,,Saint-Gilles,50.82544,4.34197,Entire home/apt,32,7,85,2018-12-29,1.18,1,0
2087937,Flat in Brussels,7881364,Valeska,,Saint-Josse-ten-Noode,50.84997,4.37353,Entire home/apt,57,3,166,2019-10-31,2.32,1,135
2095796,Beautiful apartment close to Chatelain,10691672,Katarina,,Ixelles,50.81906,4.3527,Entire home/apt,130,3,4,2019-09-29,0.08,1,173
2103248,bright large room city center,4614115,Pascale,,Ixelles,50.83464,4.35991,Private room,59,1,38,2019-10-30,0.53,2,278
2120155,"A nice appartement 1 bedroom - ""The Red Apple""",10811105,Denis,,Etterbeek,50.8322,4.39055,Entire home/apt,57,10,12,2019-07-24,0.18,2,300
2144363,"Bedroom in Etterbeek,separate kitchen and bathroom",10933904,Cendre,,Etterbeek,50.83328,4.39073,Private room,40,1,84,2019-03-22,1.24,2,331
2153030,Medieval house - Center of Brussels,10988377,Anne-Catherine,,Bruxelles,50.84031,4.3569,Entire home/apt,95,2,56,2019-11-14,0.80,1,342
2156916,Cosy & sunny apartment in St Gilles,9331454,Julia,,Saint-Gilles,50.82806,4.34333,Entire home/apt,70,2,16,2016-06-20,0.23,1,0
2180195,Room in renovated apartment; ideally located,4665472,Antonin,,Forest,50.82612,4.33583,Entire home/apt,78,2,26,2019-11-10,1.84,1,73
2191342,B&B Villa Voltaire Bruxelles. Superbe duplex.,517059,Benoît,,Schaerbeek,50.8702,4.37756,Private room,95,2,4,2019-08-25,0.11,2,338
2205147,Sunny and Spacious (St-Gilles) ,10741794,Sidney,,Saint-Gilles,50.82873,4.3337,Entire home/apt,70,4,71,2019-11-02,1.03,1,338
2205932,CHARMING&COSY FLAT near EU quarter,11254551,Claire,,Etterbeek,50.83595,4.39265,Entire home/apt,75,3,1,2019-01-01,0.09,1,201
2206924,B&B Studio Rempart,11174748,Daniel,,Bruxelles,50.85219,4.34542,Hotel room,75,1,70,2019-04-20,1.18,3,318
